name,anxiety,optimistic,party,religious,riding,terror,total words
Michael Ignatieff,0.0044007124963089264,0.007505977158206566,Liberal,0.0005048436413514569,Etobicoke--Lakeshore,0.002848080165360106,104983
Michael John Savage,0.005330165692007797,0.010051169590643274,Liberal,0.0014010721247563352,Dartmouth--Cole Harbour,0.001934088693957115,65664
Michael Levitt,0.0046570702794242165,0.01000211685012701,Liberal,0.0013230313293818797,York Centre,0.003281117696867062,18896
Michael McLeod,0.005895439377085651,0.00778642936596218,Liberal,0.003559510567296997,Northwest Territories,0.002224694104560623,8990
Michael Savage,0.006781975250291648,0.006346848519631343,Liberal,0.0006076769859221498,Dartmouth--Cole Harbour,0.000795231611206764,266589
Michel Bellehumeur,0.002775372152174951,0.007841960626538559,Bloc Québécois,0.00031367842506154235,Berthier--Montcalm,0.0024412364385224383,146647
Michel Boudrias,0.003292986828052688,0.010323958704165184,Bloc Québécois,0.001512993948024208,Terrebonne,0.002580989676041296,11236
Michel Gauthier,0.00247119897596359,0.0068209832645901485,Bloc Québécois,0.0004148295643104347,Roberval--Lac-Saint-Jean,0.0012267102830322855,168744
Michel Guimond,0.0024018156097660266,0.006900131285683754,Bloc Québécois,0.00041387218134386334,Montmorency--Charlevoix--Haute-Côte-Nord,0.0010957435620825235,294777
Michel Picard,0.004121393780442113,0.012330120235702851,Liberal,0.00010218331687046561,Montarville,0.005620082427875608,29359
Michelle Dockrill,0.004466564573762124,0.005593840394759231,New Democratic Party,0.0005104645227156713,Bras D'Or,0.0017653564743916965,47016
Michelle Rempel,0.003918540389128624,0.007897645544704368,Conservative,0.0005571958513134983,Calgary Nose Hill,0.0018684230448936332,330225
Michelle Simson,0.003593083314619358,0.006624747361329441,Liberal,0.0010105546822366943,Scarborough Southwest,0.003031664046710083,8906
Mike Allen,0.0034823128569996995,0.007666098807495741,Conservative,0.00021294718909710392,Tobique--Mactaquac,0.001102314861208538,79832
Mike Bossio,0.006389546988297796,0.0076818149185153275,Liberal,0.0005025486395290401,Hastings—Lennox and Addington,0.0007179266278986287,27858
Mike Lake,0.0038496512444664665,0.008456164614789848,Conservative,0.00040293379362166693,Edmonton—Wetaskiwin,0.0020037788655780193,183653
Mike Scott,0.0016767317939609236,0.006181172291296625,Conservative,0.00029840142095914743,Skeena,0.0009662522202486678,70375
Mike Sullivan,0.004208695088415013,0.005975374541446732,New Democratic Party,0.00028093985185825507,York South--Weston,0.002333961846207042,185093
Mike Wallace,0.005081721940389003,0.0070882387580533295,Conservative,0.0003882173842872285,Burlington,0.001893104997535474,229253
Mona Fortier,0.005985463873450192,0.011970927746900385,Liberal,0.0002850220892119139,Ottawa—Vanier,0.0032777540259370103,7017
Monique Guay,0.004504985483370705,0.006864255533352655,Bloc Québécois,0.0003152472911613812,Rivière-du-Nord,0.0011745503912625654,196671
Monique Pauzé,0.0036380892122745965,0.0075134451123062326,Bloc Québécois,0.00031635558367605187,Repentigny,0.0023331224296108824,25288
Monte Solberg,0.003798608350900849,0.006047585745407709,Conservative,0.0004150797204626755,Medicine Hat,0.0018112569620189478,397514
Murray Calder,0.003260442805687851,0.007988938392994315,Liberal,0.0003755483859954593,Dufferin--Peel--Wellington--Grey,0.002082586504156638,58581
Murray Rankin,0.0039602789927887455,0.00705609410095756,New Democratic Party,0.0005430606454663671,Victoria,0.00226090554439059,270688
Mylène Freeman,0.0064054490431529635,0.0064760325036835745,New Democratic Party,0.0003970319654846878,Argenteuil--Papineau--Mirabel,0.0037409234081223915,113341
Myron Thompson,0.004109377664801475,0.00640770548918649,Conservative,0.0003289126391787742,Wild Rose,0.001685169694557917,246266
Mélanie Joly,0.0030176511925922864,0.010499772642718366,Liberal,0.0006200653135463603,Ahuntsic-Cartierville,0.0007440783762556322,24191
Nancy Karetak-Lindell,0.004098956365010611,0.009171778249367714,Liberal,0.0004215238815081834,Nunavut,0.0011337538881944242,68798
Nathan Cullen,0.0037519411176583205,0.006420313131528005,New Democratic Party,0.0005570741772852007,Skeena—Bulkley Valley,0.0015183262779467762,752144
Nathaniel Erskine-Smith,0.00412821758135017,0.008082980642475543,Liberal,0.00048567265662943174,Beaches—East York,0.0013182543537084577,28826
Navdeep Bains,0.0050912145235919954,0.009416168105861896,Liberal,0.00044944151366007484,Mississauga—Malton,0.0024314049099643394,135724
Neil Ellis,0.004671441918405481,0.013858611024602927,Liberal,0.0,Bay of Quinte,0.0017128620367486765,6422
Nelson Riis,0.0024771675215813837,0.006580758163392969,New Democratic Party,0.00030860336127444847,Kamloops,0.0006922724050210601,119895
Nick Discepola,0.0022356360384529397,0.008718980549966466,Liberal,0.000894254415381176,Vaudreuil--Soulanges,0.000894254415381176,4473
Nick Whalen,0.0054029223904103595,0.008334062472657276,Liberal,0.0006999737509843381,St. John's East,0.0013561991425321551,45716
Nicola Di Iorio,0.0048042589106018305,0.008245147049276116,Liberal,0.00116860351879504,Saint-Léonard—Saint-Michel,0.0016230604427708887,15403
Nicolas Dufour,0.003136903428187318,0.007190434481494307,Bloc Québécois,0.00044812906116961686,Repentigny,0.002851730389261198,49093
Nicole Demers,0.005703789636504254,0.007820450197419303,Bloc Québécois,0.0005139007611837018,Laval,0.002213334961533765,196536
Niki Ashton,0.005368800616485162,0.007142649432222981,New Democratic Party,0.0003380490570975762,Churchill—Keewatinook Aski,0.0030279017694868926,275108
Nina Grewal,0.004579195989588354,0.008893280632411068,Conservative,0.000879687650631447,Fleetwood--Port Kells,0.003964619685722549,82984
Norman Doyle,0.00268890711876766,0.006426032266885425,Conservative,0.0008203445447087777,St. John's East,0.0014583903017044936,21942
Norman E. Doyle,0.0034732853643600734,0.006228949785670545,Conservative,0.00042100428658909983,St. John's East,0.0014448101653398652,104512
Nycole Turmel,0.00509989663906589,0.006485614656807624,New Democratic Party,0.0003407503322315739,Hull--Aylmer,0.002680569280221715,88041
Odina Desrochers,0.0035008479271957955,0.006867370754067532,Bloc Québécois,0.00020988296925634266,Lotbinière--Chutes-de-la-Chaudière,0.001343251003240593,119114
Olivia Chow,0.005868608975132455,0.005864952520942341,New Democratic Party,0.0002632647016881849,Trinity--Spadina,0.0017697238280150207,273489
Omar Alghabra,0.006375666958068308,0.008274801796641848,Liberal,0.0010249299128809574,Mississauga Centre,0.0021252223193561027,66346
Ovid Jackson,0.004167036084759287,0.008954694565121022,Liberal,0.0005319620533735261,Bruce--Grey--Owen Sound,0.0020391878712651833,11279
Pablo Rodriguez,0.0040216927670464935,0.007653403205167266,Liberal,0.00040216927670464934,Honoré-Mercier,0.0010846383523246603,82055
Paddy Torsney,0.004740914357246541,0.00964163481642274,Liberal,0.0007191274586834641,Burlington,0.002157382376050392,75091
Pam Damoff,0.005739060698711844,0.009423086562077089,Liberal,0.0006014736103453461,Oakville North—Burlington,0.005137587088366498,39902
Pam Goldsmith-Jones,0.004405414021969104,0.011926499145001884,Liberal,0.0015940642842651365,West Vancouver—Sunshine Coast—Sea to Sky Country,0.0038982117497029243,69006
Parm Gill,0.008331580735444,0.010208208629252747,Conservative,0.0011324478669535534,Brampton--Springdale,0.004513613641143449,61813
Pascal-Pierre Paillé,0.0033542976939203353,0.009084556254367574,Bloc Québécois,0.0001397624039133473,Louis-Hébert,0.0014675052410901468,14310
Pat Finnigan,0.0044914662141930335,0.009182553149016868,Liberal,0.00029943108094620223,Miramichi—Grand Lake,0.002994310809462022,10019
Pat Kelly,0.0032916484969545217,0.006864634472281225,Conservative,0.00029540435229079043,Calgary Rocky Ridge,0.0017442923659075243,71089
Pat Martin,0.0026533383910549084,0.00703232945421812,New Democratic Party,0.00047563547454465766,Winnipeg Centre,0.0016932229806620768,1017586
Pat O'Brien,0.0028090764380910766,0.01014388713755111,Independent,0.0008427229314273229,London--Fanshawe,0.0013213063245835805,96117
Pat Perkins,0.005321459600347524,0.006841876629018245,Conservative,0.00032580364900086883,Whitby--Oshawa,0.004561251086012163,9208
Patricia Davidson,0.0047486947146543265,0.009642757634859295,Conservative,0.0004118765823934875,Sarnia--Lambton,0.0047486947146543265,82549
Patrick Brown,0.0054785924602983056,0.010860645846406333,Conservative,0.00041029106530868366,Barrie,0.002353139933388039,82868
Patty Hajdu,0.006084188185355501,0.009833746020516449,Liberal,0.000318358684117439,Thunder Bay—Superior North,0.004103289706402547,28270
Paul Bonwick,0.003488943488943489,0.010147420147420148,Liberal,0.0007125307125307126,Simcoe--Grey,0.0022358722358722357,40700
Paul Calandra,0.0035408000315438753,0.00713680184531672,Conservative,0.0003627545689332256,Oak Ridges--Markham,0.0010291189401257811,253615
Paul Crête,0.004214439516351657,0.007570041285557417,Bloc Québécois,0.00033586690468741373,Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,0.0011164890712896676,652044
Paul Devillers,0.0028100966278840466,0.00919443896667324,Liberal,0.001133898639321633,Simcoe North,0.0019966476040228754,40568
Paul Dewar,0.006142882479080341,0.005737502907907435,New Democratic Party,0.0003915598130647387,Ottawa Centre,0.00219964483221662,434161
Paul Forseth,0.004804434862950416,0.008846627656298121,Conservative,0.0007237449953803511,New Westminster--Coquitlam,0.0025100092392978134,129880
Paul Lefebvre,0.005986048265460031,0.009285444947209653,Liberal,0.0001414027149321267,Sudbury,0.0014611613876319759,21216
Paul MacKlin,0.0032456909526364696,0.008775144289285294,Liberal,0.0006020233218599903,Northumberland--Quinte West,0.0018976822102108391,152818
Paul Martin,0.0028961110157431046,0.007442396185771955,Liberal,0.00043192477863855097,LaSalle--Émard,0.0016003366798274517,180587
Paul Mercier,0.0026136639922197907,0.007719426209579382,Bloc Québécois,0.00042548018477996596,Terrebonne--Blainville,0.0015803549720398735,16452
Paul Steckle,0.004034459026508769,0.008733417186795453,Liberal,0.0013052661556351899,Huron--Bruce,0.0018985689536511854,42137
Paul Szabo,0.0026289798465771773,0.006986137862055565,Liberal,0.00030175960773041853,Mississauga South,0.0017022107249125389,1116783
Paul Zed,0.0046631291204373695,0.006646298976255561,Liberal,0.0006967894088009862,Saint John,0.0011255828911400547,18657
Paule Brunelle,0.005437669625351324,0.007504563585964438,Bloc Québécois,0.00021248442585742295,Trois-Rivières,0.0017288505558399412,103537
Paulina Ayala,0.005827479502179658,0.008041018227813791,New Democratic Party,0.0004065683373613715,Honoré-Mercier,0.0025071714137284576,44273
Pauline Picard,0.003776279406338207,0.006967906417278874,Bloc Québécois,0.0003210795941937308,Drummond,0.002209219297362834,208671
Peggy Nash,0.005429452150763626,0.006601322175092667,New Democratic Party,0.00031207408256588584,Parkdale--High Park,0.0022227317309284522,314028
Penny Priddy,0.005561644474500384,0.006354499451997295,New Democratic Party,0.0003964274887484551,Surrey North,0.003929295991418511,85766
Peter Adams,0.0036113019580900035,0.006183442116111302,Liberal,0.0003306423909309516,Peterborough,0.0018249742356578496,232880
Peter Braid,0.0048092235174214916,0.011354226383846104,Conservative,0.0003025670424867826,Kitchener--Waterloo,0.002372762596343716,62796
Peter Fonseca,0.005083150298085974,0.011892061499843112,Liberal,0.0005961719485409476,Mississauga East—Cooksville,0.002980859742704738,31870
Peter Fragiskatos,0.004628439187451787,0.010456844090168853,Liberal,0.0013285334704722723,London North Centre,0.003428473472186509,23334
Peter Goldring,0.004501305378559782,0.009752828320212861,Conservative,0.0014404177211391304,Edmonton East,0.003481009492752898,99971
Peter Julian,0.003286960265511637,0.005715218424955823,New Democratic Party,0.00036902900426039254,New Westminster—Burnaby,0.0023135279882478457,845462
Peter Kent,0.0027396638664995265,0.009580315259871014,Conservative,0.0007827611047141504,Thornhill,0.003431670060522181,176299
Peter MacKay,0.003695578011811043,0.008051437964010633,Conservative,0.0005872507560728431,Central Nova,0.0029972798384910355,999573
Peter Mancini,0.0037020964986032383,0.006156600037970221,New Democratic Party,0.0006780396517588349,Sydney--Victoria,0.0022239700577689784,73742
Peter Milliken,0.001246597713663582,0.00349210669569951,Liberal,8.165487207403376e-05,Kingston and the Islands,0.0019107240065323898,367400
Peter Penashue,0.002365930599369085,0.00887223974763407,Conservative,0.0001971608832807571,Labrador,0.0007886435331230284,5072
Peter Schiefke,0.005414410662224073,0.011277352385224105,Liberal,0.0002883413962131163,Vaudreuil—Soulanges,0.0018902380418415405,31213
Peter Stoffer,0.003473818463470348,0.00651296242301521,New Democratic Party,0.0008800817116516021,Sackville--Eastern Shore,0.0011591320104679637,559039
Peter Van Loan,0.0022772667904455736,0.007705084009580121,Conservative,0.0002615262734494245,York—Simcoe,0.001965270534400646,653854
Phil McColeman,0.004101926662523307,0.007507768800497203,Conservative,0.00044748290863890616,Brantford—Brant,0.0017816449140252745,120675
Philip Mayfield,0.004853864022466456,0.007263460805048019,Conservative,0.001040113719099955,Cariboo--Chilcotin,0.002426932011233228,57686
Philip Toone,0.005238373875003483,0.007578923904260358,New Democratic Party,0.0002507732174203795,Gaspésie--Îles-de-la-Madeleine,0.0021176405026609823,179445
Pierre Breton,0.005799591880571367,0.011276984212222103,Liberal,0.000429599398560842,Shefford,0.000859198797121684,9311
Pierre Brien,0.0033133681661781573,0.007731192387749034,Independent,0.00019540376364640414,Témiscamingue,0.0011129518712034324,117705
Pierre De Savoye,0.0027745327102803737,0.006498247663551402,Bloc Québécois,0.0006327881619937694,Portneuf,0.000900506230529595,41088
Pierre Dionne Labelle,0.003608284621490943,0.006386663780038969,New Democratic Party,0.0005051598470087321,Rivière-du-Nord,0.002435592119506387,55428
Pierre Jacob,0.00360657104736491,0.007546697798532355,New Democratic Party,0.00029186124082721817,Brome--Missisquoi,0.004002668445630421,47968
Pierre Lemieux,0.004898312418866292,0.009617770085100246,Conservative,0.00045002163565556035,Glengarry--Prescott--Russell,0.00242896293091014,173325
Pierre Nantel,0.0034718005500589347,0.007565096260313605,New Democratic Party,0.0006500696503196771,Longueuil—Saint-Hubert,0.0013858627710111797,139985
Pierre Paquette,0.0031675256143016864,0.0073081364252115715,Bloc Québécois,0.00036823943227810244,Joliette,0.0014279692011870306,600153
Pierre Paul-Hus,0.00421055142717416,0.0075622934980974985,Conservative,0.0005248279399310567,Charlesbourg—Haute-Saint-Charles,0.004222479334899865,83837
Pierre Pettigrew,0.0033858835798932802,0.010193366811197703,Liberal,0.00017858035758930803,Papineau,0.0011714871457858607,139993
Pierre Poilievre,0.00269014172964599,0.006705466116775179,Conservative,0.0005338413549102937,Carleton,0.0014172964598990936,477670
Pierre-Luc Dusseault,0.002528193995870175,0.007037468452727626,New Democratic Party,0.00032650323855915004,Sherbrooke,0.0013766082490602,226644
Pierrette Venne,0.0026338893766461808,0.00958592392180753,Bloc Québécois,0.00041210514056368814,Saint-Bruno--Saint-Hubert,0.004318145168515167,55811
Preston Manning,0.0030283617727563917,0.007617494613010308,Conservative,0.001141459437423563,Calgary Southwest,0.00322637004251354,85855
R. John Efford,0.002109617373319545,0.008479834539813857,Liberal,0.00012409513960703205,Avalon,0.0013236814891416752,24175
Rachael Harder,0.004241450645463266,0.0069920371675893074,Conservative,0.0006356397425081188,Lethbridge,0.0015602066407017462,86527
Rachel Blaney,0.006895866454689984,0.007750397456279809,New Democratic Party,0.0006458664546899841,North Island—Powell River,0.0018879173290937998,100640
Rahim Jaffer,0.003962386894553196,0.008550673211504722,Conservative,0.0007293946024799417,Edmonton Strathcona,0.002636662921126816,202908
Raj Grewal,0.00649772579597141,0.010477582846003898,Liberal,0.0019222438813082088,Brampton East,0.0017327268789257093,36936
Raj Saini,0.005800036825630639,0.012612778493831706,Liberal,0.0006444485361811821,Kitchener Centre,0.004879396059657521,21724
Ralph Goodale,0.002675185295922703,0.007906408979630375,Liberal,0.00029224713316802634,Regina—Wascana,0.002400922601718863,444829
Ramesh Sangha,0.005312780604609399,0.008754863813229572,Liberal,0.000598623166716552,Brampton Centre,0.0008979347500748278,13364
Ramez Ayoub,0.005713702683399653,0.007754310784613815,Liberal,0.0005101520253035404,Thérèse-De Blainville,0.001020304050607081,9801
Randall Garrison,0.004275499264343689,0.006558126507129588,New Democratic Party,0.0004603888515068881,Esquimalt—Saanich—Sooke,0.003779695885797809,310607
Randeep Sarai,0.006094937616520866,0.010253836225440986,Liberal,0.0007529040585114011,Surrey Centre,0.004194751183134949,27892
Randy Boissonnault,0.003991484832357637,0.009522542385767505,Liberal,0.001197445449707291,Edmonton Centre,0.0023188626168934843,52612
Randy Hoback,0.004548315549694281,0.007493106342165208,Conservative,0.00035966910442392997,Prince Albert,0.001191403908404268,133456
Randy Kamp,0.003916009568530167,0.008192315643365524,Conservative,0.0002657925046513688,Pitt Meadows--Maple Ridge--Mission,0.0021794985381412245,169305
Randy White,0.0024367394787629965,0.0051806309926641855,Conservative,0.00027643683162437355,Abbotsford,0.002068157036597165,195343
Rathika Sitsabaiesan,0.005618505806572947,0.005775228423213754,New Democratic Party,0.0005406930274107856,Scarborough--Rouge River,0.0031109439403200277,127614
Ray Boughen,0.003822664555530423,0.010020357385206968,Conservative,0.0005428636055191133,Palliser,0.0011762044786247454,44210
Raymond Bonin,0.00453799362749831,0.009462199478613499,Liberal,0.000772424447233755,Nickel Belt,0.0019310611180843873,10357
Raymond Chan,0.004367912641747165,0.008147837043259136,Liberal,0.00037799244015119697,Richmond,0.001973960520789584,23810
Raymond Côté,0.0032064892942646308,0.008185471710886677,New Democratic Party,0.0007508477809986275,Beauport--Limoilou,0.001840192512447456,162483
Raymond Gravel,0.0061307348761672755,0.006049533089727974,Bloc Québécois,0.0012586276898091757,Repentigny,0.0020300446609825416,24630
Raymond Lavigne,0.004573170731707317,0.009654471544715448,Liberal,0.00025406504065040653,Verdun--Saint-Henri--Saint-Paul--Pointe Saint-Charles,0.0,3936
Raymond Simard,0.0030564967844547404,0.008146047991148606,Liberal,0.00034575755480257246,Saint Boniface,0.0016596362630523476,72305
Raymonde Folco,0.004483193921732872,0.007680419060652895,Liberal,0.0005014098465095975,Laval--Les Îles,0.0017814796899517467,169522
Raynald Blais,0.004215244553857587,0.007536346323563565,Bloc Québécois,0.0002670816108504807,Gaspésie--Îles-de-la-Madeleine,0.0015676529332528217,86116
Reed Elley,0.004125656514453879,0.007110773173376139,Conservative,0.0009082076627381405,Nanaimo--Cowichan,0.0012672665061462425,142038
Reg Alcock,0.0031028140202499443,0.006721331201760267,Liberal,0.0002664466333178622,Winnipeg South,0.0014525639042167328,116346
René Arseneault,0.0037513397642015005,0.009431939978563772,Liberal,0.0008574490889603429,Madawaska—Restigouche,0.0017148981779206859,9330
René Canuel,0.0030871169339658157,0.008131917777275807,Bloc Québécois,0.0006776598147729839,Matapédia--Matane,0.0006776598147729839,13281
René Laurin,0.0031554362949711787,0.0075780162989465315,Bloc Québécois,0.0002733055058636454,Joliette,0.001714370900417412,40248
Rex Barnes,0.00507703466010242,0.006461680476493989,Conservative,0.00039561309039759117,Gander--Grand Falls,0.0010110112310160663,45499
Rey D. Pagtakhan,0.0037681091581435624,0.01022772485781824,Liberal,0.0008893673789407167,Winnipeg North--St. Paul,0.0020127788049710956,42727
Rhéal Fortin,0.004628071356445641,0.0072366206664422755,Bloc Québécois,0.0005890272635476271,Rivière-du-Nord,0.0020615954224166948,23768
Richard Cannings,0.004351789551364139,0.008019881492414211,New Democratic Party,0.0004015366917717535,South Okanagan—West Kootenay,0.0014108045927115663,92146
Richard Marceau,0.0025351045263624188,0.007968233806019138,Bloc Québécois,0.0010727494943133602,Charlesbourg,0.0016651633941580518,187369
Richard Nadeau,0.0035498536463847543,0.006290091548857196,Bloc Québécois,0.0005427094547104512,Gatineau,0.000880790754366142,112399
Rick Borotsik,0.0025474829817631736,0.007043659131019413,Conservative,0.000493738969661316,Brandon--Souris,0.0017018236826624087,190384
Rick Casson,0.006069191325848987,0.007447589076303858,Conservative,0.00033505668395672256,Lethbridge,0.001904309507551499,235781
Rick Dykstra,0.004062943376757384,0.009892944666580679,Conservative,0.0007008039898533901,St. Catharines,0.0024377660260544304,232590
Rick Laliberte,0.002506205556821316,0.009485208590649096,Liberal,0.0007434676771431655,Churchill River,0.0017147722230882688,83393
Rick Limoges,0.003737085073642559,0.011431083754671357,Liberal,0.0005495713343591998,Windsor--St. Clair,0.0024181138711804793,9098
Rick Norlock,0.004657674766769708,0.009301487406257363,Conservative,0.0005544850912821081,Northumberland--Quinte West,0.0036388084115388346,144278
Rob Anders,0.0024663098845831453,0.00602069765942356,Conservative,0.0009671803468953511,Calgary West,0.0014346508478947709,124072
Rob Clarke,0.0047835947475748505,0.008004421489965887,Conservative,0.0003239884888795716,Desnethé--Missinippi--Churchill River,0.004307141087457834,52471
Rob Merrifield,0.004210898428970981,0.0064775054845652375,Conservative,0.00022527440154988788,Yellowhead,0.002543867857501811,288537
Rob Moore,0.003217147847529025,0.008823076132744271,Conservative,0.0003788657145792664,Fundy Royal,0.003981300729477037,155728
Rob Nicholson,0.0029367360866957583,0.007823417663551678,Conservative,0.0004195337266708226,Niagara Falls,0.003093322618481347,338471
Rob Oliphant,0.006711409395973154,0.00805125519190246,Liberal,0.0008891703918439932,Don Valley West,0.0016930778694015762,82099
Robert Aubin,0.0034892032582050795,0.006962252797622173,New Democratic Party,0.0004078813993966586,Trois-Rivières,0.0017930627854664991,247621
Robert Bertrand,0.003263604907203523,0.011324315822585718,Liberal,0.0010223340673167663,Pontiac--Gatineau--Labelle,0.003578169235608682,25432
Robert Bouchard,0.005005572422274317,0.0073114023288882056,Bloc Québécois,0.00024019061527228008,Chicoutimi--Le Fjord,0.0022385765343376504,104084
Robert Carrier,0.003909465020576132,0.007536008230452675,Bloc Québécois,0.00037294238683127575,Alfred-Pellan,0.0019161522633744856,77760
Robert Chisholm,0.004547611752903083,0.005250479091198539,New Democratic Party,0.00024630393906080103,Dartmouth--Cole Harbour,0.0016820756813908362,166461
Robert Goguen,0.0038303596084125384,0.008382252073293486,Conservative,0.0002850500173702354,Moncton--Riverview--Dieppe,0.0032691673867148874,112261
Robert Gordon Kitchen,0.006593354840228884,0.007158499540819931,Conservative,0.0005415970047330869,Souris—Moose Mountain,0.0012009324887559752,42467
Robert Lanctôt,0.003848916783243223,0.008544746493251163,Liberal,0.00031003062497636963,Châteauguay,0.0017467579114522288,132245
Robert Sopuck,0.0028142284796678074,0.008215600720182965,Conservative,0.000413618594994404,Dauphin—Swan River—Neepawa,0.002481711569966424,123302
Robert Thibault,0.0037337320386424747,0.008000264335011586,Liberal,0.0003965025173779619,West Nova,0.0018007822664249102,242117
Robert Vincent,0.003603192702394527,0.006681870011402509,Bloc Québécois,0.00039908779931584947,Shefford,0.001322690992018244,87700
Robert-Falcon Ouellette,0.004283277069948093,0.008076518203927548,Liberal,0.0013067624959163672,Winnipeg Centre,0.0025409270753929364,55098
Rod Bruinooge,0.00373625340727512,0.007754488203778551,Conservative,0.000434721308393646,Winnipeg South,0.0015039007425509917,85112
Rodger Cuzner,0.003212178746275163,0.0067226312332758775,Liberal,0.0005277150797452054,Cape Breton—Canso,0.0014110642349708753,348673
Rodney Weston,0.004726625773387503,0.010462306487161104,Conservative,0.0005045274701930482,Saint John,0.002814732202129637,37659
Roger Clavet,0.003892375808884348,0.006325110689437065,Bloc Québécois,0.00038923758088843475,Louis-Hébert,0.0011677127426653043,20553
Roger Gallaway,0.0014631963093024857,0.005956069682572471,Liberal,0.00043035185567720166,Sarnia--Lambton,0.0016181229773462784,58092
Roger Gaudet,0.003735087523692719,0.006884825510090311,Bloc Québécois,0.0005017281748243951,Montcalm,0.0021462816367488016,35876
Roger Pomerleau,0.0025745548165629693,0.008624758635485947,Bloc Québécois,0.0004720017163698777,Drummond,0.00111564042051062,23305
Roger Valley,0.006306644027431697,0.007673818606805001,Liberal,0.00019846082603806038,Kenora,0.000970252927297184,45349
Romeo Saganash,0.004654506924998108,0.005997880874895936,New Democratic Party,0.0005676227957314765,Abitibi—Baie-James—Nunavik—Eeyou,0.0016271853477635662,105704
Ron Cannan,0.004823622224726699,0.010954581314098951,Conservative,0.0003944550884706413,Kelowna--Lake Country,0.0014989293361884369,88730
Ron Liepert,0.0024115989191387977,0.006043525002179155,Conservative,0.00020338786065026004,Calgary Signal Hill,0.001278437981230206,34417
Ron McKinnon,0.007600816383981983,0.008726863255683018,Liberal,0.0005630234358505173,Coquitlam—Port Coquitlam,0.0028151171792525865,14209
Rona Ambrose,0.004086221638551257,0.00744967806242235,Conservative,0.0005763225894835299,Sturgeon River—Parkland,0.002985539971750745,211687
Ronald J. Duhamel,0.003653113087674714,0.0073856416772554,Liberal,0.0011912325285895807,Saint Boniface,0.001667725540025413,12592
Rosane Doré Lefebvre,0.004023503146428528,0.006771261392769961,New Democratic Party,0.00037413672550631123,Alfred-Pellan,0.003213895805988641,163042
Rose-Marie Ur,0.003877699045918652,0.008369134631479105,Liberal,0.0006695307705183284,Middlesex--Kent--Lambton,0.001422752887351448,35846
Rosemarie Falk,0.005037231712658782,0.007227332457293035,Conservative,0.0007665352606219887,Battlefords—Lloydminster,0.001314060446780552,9132
Roxanne James,0.004109735904797075,0.010744874742396989,Conservative,0.0004050174514872479,Scarborough Centre,0.007373700072664895,83947
Roy Cullen,0.004005311232381008,0.008229491931012344,Liberal,0.00025534771062538303,Etobicoke North,0.0032587231641715547,411204
Roy H. Bailey,0.003450803151529958,0.0068557991815794295,Conservative,0.0005802235387528247,Souris--Moose Mountain,0.0013207720026873512,130984
Royal Galipeau,0.001884003162925018,0.00524632997559047,Conservative,0.0005500739161824871,Ottawa--Orléans,0.0011964107676969093,145435
Ruby Dhalla,0.005895735649085814,0.00731071220486641,Liberal,0.00043004189440390644,Brampton--Springdale,0.0021779541103681714,72086
Ruby Sahota,0.005973025048169557,0.0098747591522158,Liberal,0.001445086705202312,Brampton North,0.002119460500963391,20760
Russ Hiebert,0.004224084860538903,0.010759104039399536,Conservative,0.0006819150447506748,South Surrey--White Rock--Cloverdale,0.003674764407823081,105585
Russ Powers,0.002756773787019534,0.009963768115942028,Liberal,0.0011814744801512287,Ancaster--Dundas--Flamborough--Westdale,0.0014965343415248896,25392
Ruth Ellen Brosseau,0.005441019350243362,0.006459973883107119,New Democratic Party,0.00028689011119465,Berthier—Maskinongé,0.0018400538166277551,101084
Ryan Cleary,0.0032974447179116816,0.005321524616802714,New Democratic Party,0.00044662795891022776,St. John's South--Mount Pearl,0.0030123630420115363,105233
Ryan Leef,0.004070556309362279,0.010050063163804801,Conservative,0.00029944322275768495,Yukon,0.0037991858887381274,106865
Réal Lapierre,0.005388006437618081,0.009376530683647051,Bloc Québécois,0.0006647540410048283,Lévis--Bellechasse,0.0013644951367993842,28582
Réal Ménard,0.0026473624426034802,0.008362039301584717,Bloc Québécois,0.000514302417221361,Hochelaga,0.001844458668955744,540538
Réginald Bélair,0.002627737226277372,0.00583941605839416,Liberal,0.0,Timmins--James Bay,0.0005839416058394161,3425
Réjean Genest,0.0034857664536476055,0.006888538467922649,New Democratic Party,0.00016598887874512408,Shefford,0.0014109054693335547,12049
Réjean Lefebvre,0.004246284501061571,0.010615711252653927,Bloc Québécois,0.0,Champlain,0.0,471
Rémi Massé,0.0062246912753923895,0.009102774338208226,Liberal,0.0005689233961380141,Avignon—La Mitis—Matane—Matapédia,0.0017737023526655734,29881
Sadia Groguhé,0.005031131865688237,0.005883551997628049,New Democratic Party,0.00048180268327032837,Saint-Lambert,0.002622118449336595,107928
Salma Zahid,0.00977869274318065,0.011194029850746268,Liberal,0.002401784182535598,Scarborough Centre,0.00394578829987991,23316
Sana Hassainia,0.006510048117746957,0.007812057741296349,Independent,0.0008491367110104727,Verchères--Les Patriotes,0.0023775827908293235,17665
Sarkis Assadourian,0.002616822429906542,0.0066355140186915886,Liberal,0.0010903426791277258,Brampton Centre,0.003177570093457944,32100
Sarmite Bulte,0.003159970538620542,0.009865998241820903,Liberal,0.0007008957209722255,Parkdale--High Park,0.0024174962579296255,168356
Scott Andrews,0.004188272836059034,0.004847964161885183,Independent,0.00036819980976343165,Avalon,0.001887024025037587,65182
